1.410763635823259365e+00 1.370294396270947068e+00 3.649669403972565007e+00
-8.977790432488408356e-02 2.438709191332001147e+00 4.623716614988585327e+00
5.734514778374939503e-01 1.197541048338599534e+00 3.814735061445110098e+00
1.649022490382452411e+00 1.892694174245189931e+00 4.820632922183730074e+00
-5.481377720831570599e-02 1.902105561493153685e+00 3.767051960160133994e+00
-2.020105019567588478e-01 2.596464376808496066e+00 2.062446768358102478e+00
4.497897977251993362e-01 2.757284817326776327e+00 6.608796047324400291e+00
1.510646675840432440e-02 4.275243122692496733e+00 3.596145022731695562e+00
1.756034610823865805e+00 1.707745544648208824e+00 2.797790941158142530e+00
-6.449214770984372791e-01 3.938687617822367315e-02 5.173218373708273532e+00
1.580019379634713061e+00 2.208178440968077361e+00 3.636448835691675541e+00
1.104150695087302569e-01 2.579064383343631306e+00 3.098126122997897802e+00
5.227603817093540162e-01 4.062159386141222406e+00 3.535664998531340864e+00
1.595596623536787995e+00 1.331875063741747578e+00 3.234957882496648729e+00
3.940448295482342767e-01 8.396614069290420090e-02 4.977365254585533805e+00
1.722769513441273492e-01 3.894171693233335674e+00 4.583427031055061107e+00
1.561439124051065885e+00 3.049970830478521577e+00 3.162286300323325694e+00
-1.118745197033599315e-01 2.013090471894295241e+00 4.093740431204014207e+00
-5.237235005142579780e-01 2.721092395201385017e+00 3.710983453264760090e+00
1.149114266919272653e+00 3.787647511894885355e+00 3.102692783226585149e+00
1.166152871360870424e+00 -2.781192434463157781e-01 4.763188963023074152e+00
1.875356040555554715e-01 1.606905016854175638e+00 3.920289887095251835e+00
-7.621691260275178514e-01 2.099707608638076817e+00 3.958109073660181831e+00
-6.935238708092497095e-01 1.899000462792612698e-01 4.597897393597390803e+00
-1.163621551969517665e+00 2.702711929177982420e+00 4.119716423191267296e+00
-2.657960093921221123e-01 3.180964096210036729e+00 4.717947018050997698e+00
3.699909573749682323e-01 1.207993033955571338e+00 1.937215993071870646e+00
2.621120761692825596e+00 1.343038510525406792e+00 4.539752776090418607e+00
-1.026613451461507953e+00 4.996769533817368991e-01 2.441207873041064236e+00
-8.377734584347742430e-01 3.589545401216571729e+00 2.887463383073154866e+00
-1.518577611779259318e+00 1.189039834324267408e+00 4.318456510001944970e+00
1.858060323661707702e+00 1.971846687095047068e+00 3.789062361699334414e+00
2.286426200348939730e+00 2.926398015831973787e+00 1.781392587109859704e+00
5.499234834226752744e-01 1.688292108678272507e+00 4.633993759980077343e+00
2.671331692325098484e+00 1.967157929013304551e+00 5.600790760038695915e+00
6.671999721883797863e-01 2.532751970535459307e+00 4.786885524073061227e+00
-8.234134690888712527e-01 2.195648915009803748e+00 4.665054416210500321e+00
-2.630046865814643642e-01 8.004899637464639728e-01 6.295744026330932996e+00
1.182911666619559377e-01 2.562819066002128388e+00 3.480192216123964233e+00
9.013087079931412227e-01 2.149720361780088851e+00 5.721588212429234765e+00
2.225104506959063144e+00 3.213050630842427147e+00 4.181822279974486634e+00
5.296297389045796500e-01 2.633289460661891734e+00 3.374591424384033367e+00
1.124683261825369929e+00 -1.868788273000796529e-01 4.634753267184222203e+00
1.816470635505275766e+00 -1.161850444027927587e-01 4.896326078457561515e+00
1.725239747259811107e+00 1.629498328764771076e+00 4.233129231721721730e+00
9.717687996242833082e-01 1.371368620719301656e+00 5.561100736215005114e+00
8.203844000600680753e-01 4.983136106315267710e+00 4.836272508462586828e+00
5.685545668837388433e-01 2.607671248066794067e+00 5.252571149985323373e+00
1.394544937592910872e-01 1.762445213402924704e+00 2.418039173855450752e+00
5.898975938721484624e-01 1.455781073157707883e+00 4.359892673353462200e+00
1.126824255757636006e+00 7.254227403968849242e-01 3.864842545193991619e+00
2.146253854612884204e+00 2.386751743421661853e+00 5.324495746736099377e+00
1.564894895751171910e+00 3.867447646182838206e+00 3.645203754515885297e+00
-8.534081462689480091e-02 3.400393097588815916e+00 5.954496736101845933e+00
1.325134913986548257e+00 2.061217087116023805e+00 2.352891819933002893e+00
2.304856242327163685e+00 2.405739346996898842e+00 2.603905287118466028e+00
6.616673260994975214e-01 2.525510972261678866e+00 2.266689959534590848e+00
2.052413499963781973e+00 3.112845640232416500e+00 2.309044391607776525e+00
8.549311310445416590e-01 5.492158864733385215e-01 3.761941209715726320e+00
2.668141255298696723e+00 2.390236543521458312e+00 2.615883000867483155e+00
2.022072475659264512e+00 2.505605096606712490e+00 5.193564523508809039e+00
2.138121685135729422e+00 2.557180671330410604e+00 3.096075841258616013e+00
6.199770461418201428e-01 1.272938892323993931e+00 5.318187954072842949e+00
1.688330940540687219e+00 1.919795940404737333e+00 5.651844076293952135e+00
1.139369362464778934e+00 2.481041977264474951e+00 2.096148019279632901e+00
3.450995285364893972e-01 2.277737113005433578e+00 4.654385025853384761e+00
2.330075059404161486e+00 2.757130771522192880e+00 5.021334677937695723e+00
1.223433447858312206e+00 2.016919226869936743e+00 4.756917806985189401e+00
7.288183610829108705e-01 2.581561247682810922e+00 4.789306510433607222e+00
2.183150980354282567e+00 7.517423825128342063e-01 4.756188209748748008e+00
4.749254100295315917e-01 2.542385773368154744e+00 4.313842239285428093e+00
1.279489555619209629e+00 8.994672280149487165e-01 3.623335922969814327e+00
1.673446690877373522e+00 2.280399267044034062e+00 4.805617025500039219e+00
1.388904981917943537e+00 -4.644669488133841284e-01 4.530204590728288849e+00
-1.298753374161879748e+00 2.420928641089841182e-01 3.391523059536796669e+00
-6.233116914022094335e-01 1.549604944954220409e+00 5.570296148554596094e+00
8.731369666703727717e-01 1.807038014137870130e+00 3.556186448950164447e+00
1.250798125410033101e+00 2.841605644084789883e+00 6.318007484247452510e+00
9.251294024920142522e-01 3.316273040773101144e+00 2.622309731865341664e+00
4.066906108698522537e-01 2.214504978599364016e+00 5.760458177526407653e+00
1.394533225816524169e+00 1.038943144246116113e+00 4.025055345041795185e+00
4.948770941075628649e-01 2.134185575563640747e+00 2.991309191590121763e+00
1.775669051422000599e+00 7.422564647961775730e-01 4.644537394524693497e+00
-6.452122107305351406e-01 2.709367620680089406e+00 3.168820599747171229e+00
2.375723182648488585e+00 7.153616427267992517e-01 4.393039335531333300e+00
2.360023763760985549e+00 1.878429040116232906e+00 2.981807859684391104e+00
3.559612600685543304e-01 2.253062605111769923e+00 3.956407600357031651e+00
1.315545854835002970e-01 -1.537131714104722491e-02 5.059430581156687090e+00
2.420446177865619219e+00 2.855482886360778849e+00 5.225695197908960310e+00
1.406383036209464921e+00 3.272264080209915882e+00 5.540763566179219168e+00
-6.820132347525287297e-01 9.965644414987442357e-01 4.619368491967984269e+00
1.075067640404332447e+00 3.460775106396472012e+00 2.952905275173970168e+00
1.455794914883690616e+00 2.421432305466642010e+00 2.442876283655990743e+00
-8.471834775537891993e-01 2.120121333882305947e+00 4.991530219660454293e+00
1.514574287787985307e-01 2.735803870708834129e+00 3.797118784022816662e+00
4.160845804522977920e-01 1.609014951489129874e+00 2.771848216792294650e+00
1.460866483492602841e+00 -6.165253804581416475e-01 3.238972387585341117e+00
1.243105076333775871e+00 1.386989666033498603e+00 3.450008336964625499e+00
1.638762148897613180e+00 3.037288071784282284e+00 3.311107592839118485e+00
1.286633485675513722e+00 4.231084721949310179e+00 4.069820612817115268e+00
2.004560732101773102e+00 1.657932957916653072e+00 5.902556513294270779e+00
7.837335945475133459e-01 2.896700986549475054e+00 4.426974861665904371e+00
1.500860411348958756e+00 1.098006129707113754e+00 5.187209205244872834e+00
8.282283396406725506e-01 3.349895913567388916e+00 3.419553233044678731e+00
-1.883826104391363998e-01 2.037527586643671285e+00 3.158777782740203932e+00
1.224563918851454103e+00 1.235569026306215346e+00 3.721064428531554391e+00
5.406687110947654418e-01 1.720917278313608634e+00 3.424323900378057672e+00
-8.587106528918830861e-02 2.158801925312162417e+00 5.021565605220203565e+00
1.904784603606684446e+00 2.296572276640621357e+00 4.022548410184701773e+00
8.785795033964226564e-01 1.507807965520502336e+00 3.775343889594841240e+00
1.330073338659243376e+00 2.768301709301336899e+00 4.968842706723315850e+00
6.238614297184754687e-01 1.309918673221097229e+00 4.932063201383718010e+00
5.386431560128024376e-01 1.026276887493922541e+00 4.355850864029246594e+00
2.071773379515423841e+00 1.852698986916780255e+00 2.847568679008039894e+00
1.565449308893135383e-01 2.238705661213185927e+00 2.707532332129775732e+00
