2.854249074758849147e+00 1.562914175291759022e+00 -5.094849896477794182e+00
1.529274645262888921e+00 1.935102998329248924e+00 2.924552284254168910e+00
2.224117970544610134e+00 2.220554495694508024e+00 6.403657214708882606e+00
2.083941402514029928e+00 2.589941158581005265e+00 2.759285869710459860e+00
1.965603311692927235e+00 2.685923925566854109e+00 -5.957725230263861693e-01
1.874909030247737141e+00 1.380654476090258154e+00 4.061352853077989655e-01
2.083027034861951066e+00 3.278083098458706601e+00 2.212597678212053331e+00
1.734551412952682448e+00 2.116441178279111046e+00 2.836670576030562163e+00
2.320085034511518707e+00 5.054780866748500578e-01 -6.184079938040740743e-01
1.949336811664129865e+00 4.975469925696947016e-01 1.044270023963400407e+00
1.644512565977722884e+00 4.255466965665640977e+00 4.316533684284543426e+00
1.627330124206913808e+00 2.427212384034441506e+00 2.390623092703507702e+00
2.369490369234596550e+00 3.214421768255334655e+00 3.580389755098558613e-01
1.942348068891747825e+00 4.608358088552295673e-01 2.918473465756950880e+00
2.835516837506456778e+00 8.918605961883570021e-01 6.311103695202949782e-01
8.449169148086317360e-01 2.470148177811071211e+00 -8.479086872666656838e-01
2.197476426161046437e+00 2.069519284418175786e+00 3.887180004998997518e+00
1.977254698943141209e+00 2.820079597745458688e+00 2.463871830415248709e+00
1.714056655689601749e+00 2.403952939080416851e+00 1.900237680861737832e+00
1.971008955560965337e+00 2.785894643858946473e+00 3.381508870842953041e+00
2.379214662717802575e+00 2.191518009469834549e+00 -7.387314692140978245e-02
2.262167329765595092e+00 3.856179039920166307e+00 -1.491890117726294207e+00
2.113706090614424493e+00 2.400180761786454564e+00 7.827073285651897638e-01
1.828258791242640902e+00 6.844158353725737776e-01 -1.510127898388142320e+00
2.369475644328512765e+00 2.006579398773653544e+00 3.136130362177030229e+00
1.748331737841643196e+00 3.431805793885916778e+00 2.613743935875650903e-01
1.258085730303207805e+00 2.100084383898880525e+00 1.285043337713414502e+00
1.928535560813632088e+00 2.607053838131857315e+00 5.494554031228342517e-01
1.453294218353261336e+00 2.924531669125320033e+00 -1.417568925101249988e+00
2.012997511946110318e+00 3.199755564592145163e+00 3.614743569362054432e-01
2.257344177847615097e+00 2.680809900271357460e+00 3.154593211414361331e+00
1.352065213709538138e+00 3.406272633644387149e+00 2.738616295528883526e+00
2.064708230724032756e+00 -6.771479386061400874e-01 4.565497482286895448e+00
1.613405876153768403e+00 4.595632387564119625e+00 -7.755468220262975443e-01
2.352295895700788897e+00 2.067992042376991524e+00 -1.637377083448479098e-01
1.901874945640261272e+00 2.040213217462500062e+00 3.728977221471130310e+00
2.647738533142164563e+00 1.384821429099202250e+00 5.194797152754706548e-01
2.116417888247350110e+00 1.420810414404275468e+00 4.561109389509770295e+00
2.519204993008590243e+00 2.968450411417448809e+00 1.716259770632009296e+00
2.395185465744427589e+00 3.436399224868863289e+00 3.604520426610433148e+00
2.276232941905485418e+00 2.728634184316568234e+00 2.688639539580119031e+00
1.521945028124017441e+00 3.226737670491426346e+00 5.558007725412582367e+00
1.515958290796586727e+00 6.813897745220605096e-01 1.534233902194155785e+00
2.865047339495516709e+00 1.833388005889450723e+00 3.226814396649458239e+00
1.562340958222853793e+00 2.374697052212910275e+00 2.118464444598676444e+00
2.033705967670714099e+00 3.234752029516322125e+00 5.578317095169354367e+00
1.887698600080142786e+00 2.558498064119100412e+00 2.474198206611396778e+00
2.522720271542338466e+00 2.361769135994666424e+00 2.340163359791350484e+00
2.261165013487303366e+00 1.758330812596992310e+00 1.053996429838974791e-01
3.096308193054817970e+00 1.116391100035311945e+00 -5.066925879416299683e-01
2.248458936683014109e+00 2.527514589052950456e+00 1.048009025151832363e+00
1.586578337230208469e+00 1.569125897164814987e+00 -3.028826181847078303e+00
2.171656495406384391e+00 7.620743879295239775e-01 3.671390018476390793e+00
1.492472698876448067e+00 2.289638183778538671e+00 4.624686859315509047e+00
1.685884378219942636e+00 1.090247790709599540e+00 1.725827955258324664e+00
2.751746127975500222e+00 1.969945299297672037e+00 1.553358796927669871e+00
1.652627036392492421e+00 2.678853439850708007e+00 9.890356182232551419e-03
1.880249395463246875e+00 5.688173012034332121e-01 -1.872472199906756618e+00
1.588529497683802916e+00 1.616776715896968364e+00 2.836077962529566232e+00
1.254585308636006369e+00 2.262338772206413662e+00 6.870057751753706476e+00
2.218792571050002049e+00 2.754391649563203259e+00 5.051356132464207782e+00
2.386918942905118524e+00 2.704231180218102715e+00 -1.157739686077323693e+00
2.035999668899739490e-01 3.512896530895746050e+00 -2.389216272893464943e+00
3.144918961717809491e+00 8.784517973647461009e-01 2.019630966487234502e+00
1.791835469680739257e+00 2.472421684754154469e+00 3.411202373286740475e+00
1.840302435105446666e+00 3.493521823543249472e+00 -4.636676625329738677e-01
2.205269824047046967e+00 4.740129471135028361e-01 3.270018544637764091e+00
1.834727095673037933e+00 3.601257305087083971e+00 1.559638641344937238e+00
1.771590881386294836e+00 1.183384447795303274e+00 1.851774921270682661e+00
